node,total_fee,capacity,routed_payments
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,10415,7211916172,6
029c20772e97f6ce82d2dd15f589182d4fd1d15c582819fe017da7d8215f534dc1,330,136539116,2
0239e4dc85543cd84b712850072dc5e1bf0190c44b64dbe822581013f849a794a4,205,201262505,1
02acd93e3352fd59066ca3f23e8865de1926301e8be03c6a52f0f7e43533fe9888,2305,68501407,1
033878501f9a4ce97dba9a6bba4e540eca46cb129a322eb98ea1749ed18ab67735,1064,1587151974,5
03e29d2c639b0789e9559a234843ec9e5b6b9009a249adf3e3f2fe29759dd3a268,3430,320126043,3
02572c2e1b43a78bb060e7d322b033443efc0d8d60fc2b111dd8bb999aa940d1f5,5455,683070710,4
02535215135eb832df0f9858ff775bd4ae0b8911c59e2828ff7d03b535b333e149,2002,765000000,5
024365b53274e78d6b376976f0555f94318927b041a1dc9d793a08bf906869d3f4,205,918377215,1
02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,1006,271625749,1
0305f5f4013f6c6eeb097bd8607204ec1f31577a05fae35f0d857c54d3b52e4e45,2305,698498964,1
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,7505,4545040370,8
03e3185014c9330e8797432e31fc7e2ea40b644ebdd89a6076aff4564a3c8a16f7,1002,244828075,2
03e036c7da199f4dd1f2ea0eaedf2ba6142850553671cdc7d502ec382173ba9396,1441,307331458,2
035352d5960c7f86263e079f29707144088709332e781246b306370ca7e0a64183,1001,1383352085,1
03797f6e11559f4b2f664c870eb6162883cd273bb77c41359f5bbedf59c54b6947,1001,561503903,1
02540da48be9149f7a1dbc0df2852331759e9084e3f02e7ceac0bbfba9a18cfb68,2305,18392738,1
0378d8b9a46189371ece70870b39e8a80f80f952c967289d7234b99b176577a212,1001,292870573,1
02f324df7694f57b7d800d5a64f62fb226eabc8fbacb997f3ac5cd230e37944fbf,1495,978676539,2
030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,1002,7726643335,2
024f8c0d5a49fedffd249ea1ce5050b500bd2d86286f5ee0acc0e9e2ed62aa6a67,1001,172556215,1
027933275fb4ecb082880baf7774741ef7af1f8ec18d858ce9837ffcfac0da8250,1601,322320000,2
02644f80b5d32ed9a9888690571159692a17d7ead7db2df5124a8e2a72a8447d30,3597,826651287,5
023d70f2f76d283c6c4e58109ee3a2816eb9d8feb40b23d62469060a2b2867b77f,531,789402897,4
02676da411bd1afc62df33152461b6d51b8da6a7381e379ae0f26119e0f44a5317,31,237441078,1
03673a51181ab41737b0bcf191ea65cc5a925e42b07449ef915a3ea99323a46adb,2002,878725784,2
02df5ffe895c778e10f7742a6c5b8a0cefbe9465df58b92fadeb883752c8107c8f,1001,871264778,1
039cd42c10b569257512d397ae5c7c3989f8559b286d656b61e0898c4673457842,1001,163100000,1
026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93,6915,673489156,3
03a6daac0ca23f681f86f7a3dba5674ae5eaa5c171571ab1ece5bf10c0ad7b4c4e,2305,1137432525,1
02de5965c0de62f0a3a6464b7c1848510661d43df96caba5e868ed7520cc3fa437,0,116670933,1
033533e2db6311c1d417d41279c067d8713ad8a7d577a0d91e65df2f6a82c5b862,1203,811496380,4
03262093ea8a32eccfa990730042e2de157a3a2dec9dc94f08c3af574edd0ee648,1030,323574143,2
03ec330f71b899ea76cd4a0d748496e79b062ca584e38670e0b6ea3b41c854228b,9932,10920000,1
02a02b4987ad2591df706021543f52be89cc5871914067ea1b026d424ad12c2874,1,68921719,1
03b2f50ef9bf37a0dac0f5befea1bd971068bfa495e0ff6a1035f5850b3bc6e837,1010,43541480,1
03f168a6578f7d5314593de32242993b580f28a8da7008e4df8c1bd097187785ba,1,101535590,1
03ec512342aeee370b53d9fd12dbd5283dcd670d248018b3a1cf537313e76e6a2d,1100,1189510182,1
02f72978d40efeffca537139ad6ac9f09970c000a2dbc0d7aa55a71327c4577a80,0,1456637157,2
035b2b328596738817e1b8e4524537fda5884ce04c7715aee2058bc283f55b413f,2305,47029596,1
02f9169d3c0ee17e364559cbad9711eab4dc71d4ef425941bc0be44deb2e4ddb57,1001,34935463,1
03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,3910,384621324,3
03cfa83324769bf02afb9b501b3cf4184621324d1e7e71995dd1cc6f37cfe16651,101,92486113,1
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,2305,318697723,1
0294ac3e099def03c12a37e30fe5364b1223fd60069869142ef96580c8439c2e0a,1001,4889287646,1
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,3004,21909153027,4
0302536817c335e45bcd0b10b78fd06bc246609405d98eb64672410dce04f49e5f,5611,356847340,3
02d1b7cd61582a850f54d3162dc1f25bf12ee7e5a348fe0812fde7b7af6dbdda42,200,58870000,1
036cb1a035eb1c7f125c004ed046d329285bd57e4100f18b577af721659becd832,1151,974907803,2
02943c383bc38a56816948629df6147c881703ca90dfaacfffb3374202a2c28ef1,2305,62765676,1
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,400,1523033418,1
02f7467f4de732f3b3cffc8d5e007aecdf6e58878edb6e46a8e80164421c1b90aa,402,231344198,1
03aee568d90684e97f754a0d01133ff6412c5530a7665856abd0cec1f3f1fabb86,2998,522446474,2
03d6b14390cd178d670aa2d57c93d9519feaae7d1e34264d8bbb7932d47b75a50d,100,393558244,1
02a1d2856be336a58af08989aea0d8c41e072ccc392c46f8ce0e6e069f002035f3,2020,172696415,2
03907e54189de1b769a408649fb594764e7ae66f30a51c8104d32c28fb2a67c4d0,1001,272500000,1
033f09f5ae51c101debed97a7a7317fc5e91a2041bf9ee17079856c2d4005872e1,1001,73660000,1
03e3f19224e2ff025ff1e3d677508b58dcd1f484608f9f91e450756982d62e6628,5,236220370,1
02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,1015,498793194,1
03b428ba4b48b524f1fa929203ddc2f0971c2077c2b89bb5b22fd83ed82ac2f7e1,2305,1826336645,1
038baffac55a282ae73e0627146a12a345f7beccb90dec07280e8b970a072849cf,1515,401836019,3
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,0,2273505592,1
0284a249ee165723f01ae08dc340f9f60bcbce8dda2140401f1bd7548ef11dd5e6,1001,599319842,1
03b23046078ca0ea286980a53fc90ee9016553e8109a9bc00f311a6c682184b881,3804,493797634,2
03bc56c4c4c9ef2fadee2e77f1917d4618d5dc16ce9b5343e6fe023af6df2dd9bf,2002,295302150,2
02d4b432058ec31e38f6f35d22a487b7db04c4bf70f201f601b66f7b4358242b03,1001,994561148,1
