node,total_fee,capacity,routed_payments
03649c72a4816f0cd546f84aafbd657e92a30ab474de7ab795e8b5650a427611f7,1010,142921783,1
0278b03174171c2d2c817035a6996fae51bee28a9c6f394c2dede7c622763640b5,2010,3150000,2
02644f80b5d32ed9a9888690571159692a17d7ead7db2df5124a8e2a72a8447d30,4615,826651287,3
0215d50a1f549798aa45867d4a297a08397a5efedaa4b5523e9b221835789231a9,45,67580000,1
02aace31b8120e29cfc29d991b63fe8614cddd3fbf6148431cc3a68932c363ed29,5005,183494575,5
0336bcab33a15ba931790d007b6bc1f604af31f461e7a3de6f608d266cc1973f2f,2305,87468252,1
03e5589e3801586ada3515728c4602716b62f0a50ca59f1b348a6c846d55eee4a5,1101,4130749,2
034502648ec5f4c673830e33984e72a03185f9df6758977fc3c67fade393d400e5,1001,78629150,1
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,14252,1203107714,15
02c892b21a776c95b91f6bdefb457091fcb4289f791e5b5dbb572d55af693892ad,1001,11950000,1
02676da411bd1afc62df33152461b6d51b8da6a7381e379ae0f26119e0f44a5317,2040,237441078,2
023d49fd88692d4d1f366ee8ffa9dfe979c2266b036b440928e86cf3abe28d1894,2002,1110222870,2
02bfe975eb18b29455ee6d5c3a2dc6c8097cb4d9a38fb440ded1e464b33ccc9f60,3003,235941088,3
036cb1a035eb1c7f125c004ed046d329285bd57e4100f18b577af721659becd832,3003,974907803,4
020060ce06e5130c55900c4c4b0d6bc34e72f94d948854b6e0670f154472d014ec,1118,21400000,1
02503d53600cf5e4bceb9cf057839006a92f42f1733089d74905a27709b9f885c0,1001,23371582,1
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,17183,1591080525,15
039dde42317c2048ef09f02554726cf07b35933dee68df0f5e618452efc9698c48,2305,10626003,1
03e82bcc07024d5d00b95bd2475aa22fd654f33ef23ab45a024b45ba3729a566ff,1001,2710135,1
02f324df7694f57b7d800d5a64f62fb226eabc8fbacb997f3ac5cd230e37944fbf,2002,978676539,2
03dc8f04a944b498caca1bd666d09184d5a180a50818316ea447508a5940800b40,1005,67947342,3
022926ac1f1f472e669b1802488f5acfa75adf2020cec28e199e4c61f6485e8b41,1001,589664427,1
030751b547f0e59c40086bd6a2b5efbaaccfa850aa5af5118253070ee123787193,2002,208963919,2
021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,46,242037624,1
02b6b8e6b683811f358e9602f8271694951b92dd66ff0841501f2ce9ddcf7bc2fc,100,20501000,1
035c709aae4bcb860ebf07da75e6454172ce27b0dc2131c7263479696e2f1fe6bd,2305,26306609,1
02cac75f65710adfc5c69b44d298003dc9148c5e17ae696df24cb80c57f4f7c269,2002,21000000,2
02329b307ca91b4602c97827207f0475890cb8c72f69f33b9362c91dee66df5d07,1201,16000000,2
0206722d0f786ae2bf4779675b5b7d91ae334fc59992f98528f30a83b91e3c8b8f,1,14149119,1
