node,total_fee,capacity,routed_payments
0278b03174171c2d2c817035a6996fae51bee28a9c6f394c2dede7c622763640b5,4,3350000,4
033b2186776d86eb5be74b1e6da3d902be485bf0e1e4a88feea285b67541641968,15000,1100000,5
02736e7dad83d7205826649fc17db672ce08f8e87a2b47c7785ccbf79f24e91db0,3,24600000,1
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,1506,2296073782,16
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,428,875868885,3
0380b3dbdf090cacee19eb4dc7a82630bd3de8b12608dd7bee971fb3cd2a5ae2fc,1110,26381964,2
030b252eb8bb0f5e79af393d26dd5204f3c525af8b84043c4f5fcd7c9482c15a23,865,7500000,5
026ecf8fb50c1f482607f48fd570406efba3c5a5c78507de6692d18519ef085969,639,235691783,2
032e65c456441da55db4c9b3ea863e60a154afc4bac2bdc96dbb25336779257b38,231,131469058,2
02a7a0980d12cca9d40239369e5bde7621d6b539727713f052cb9ab931f4034097,150,308233943,2
0390c0de9543bbadd2ebb2d4ccadfb4bc61b1af54cfaa122aa688f16375948643c,200,72525000,2
03e76f92083302d543b5cbf728b970765a6755e242d34681ff34beb8ffc2c60e2b,1,1836561,1
03a09f56bba3d2c200cc55eda2f1f069564a97c1fb74345e1560e2868a8ab3d7d0,304,277212031,6
0337694505123a12a8fadd95523dcc235898ad3b80a06e4a63ca26fed68dd0d17c,11893,1411706761,11
03fc5b5567656d7e352417ab4284cacfc478a196cc25946a373ccb80338845fb86,1000,39520000,1
021172f566b30058a017d066eaf0f08399f9bab8c9259aa54ad3127f5fa5a45b92,308,88500000,2
026c1b6c244337dda45ef965358e721019374bbbf17a59bad9e5b9ddce6d1b74e2,118,474466401,2
03c34514abee10703fe749a7f2b1ed2862141d3be6dd37d95249337ba46e35119f,43,87644826,2
03154d3bbf93e06dedc34f41c5096c436849b1470210f4a30151093437d9173ce7,1,86226325,1
0337d0c749f89d24e75427e1fec4ce2ed4f7d5a38c2196bc69825aa9e439696ec4,2004,6500000,6
032935ba4ce7228843420e9ed999426fa3d9ef4443b085da8b736e7af0066da7bc,0,28750000,1
02b103f2cfb227cca4a0ba76d0ba102e31b85df92976a3d6541f47f5abf84b5944,51,226512873,2
037b3340c93ec145c4cc960762e0f22902e9412484ead2fce9ce275f6e8409b212,10,977500778,1
03b6408524e7218c8545e09a8d083be1d792e0eaaac8ee3afa94407df9fafc2407,1,3195000,1
029221ee9b72b7b1be2cb09610839bef2ea286ba1d7da9fc184731abb789a8fed0,147,137630000,6
02bb10aaa77a95a358cebb2d112c4de00e47c08f56e89b1acb4487ddd44cc98d6d,3,587559570,3
02f6d5e9753b32ddd3c5f7f434e41c641f91fefa98de0de418a33a9217bb111846,1127,729410402,7
030d621149cfde90a324896f7c0517bc92b04e80f075e99613135b676e9984d606,200,28300000,3
