node,total_fee,capacity,routed_payments
03cc1d0932bb99b0697f5b5e5961b83ab7fd66f1efc4c9f5c7bad66c1bcbe78f02,3147,41670532,3
03c4805029d9a70f8b10fb440ed5a7913ead97466eeb8ee69fed9316c4c14a0963,3147,1500000,3
0318ac9faa9629e7da08819bc8fe0dd2ae3044d69b1b2283a63479acffeb968483,129027,587349617,123
033b4b17a264d3a476632224929ec5c7a037b0d2e7daf33a3709aed2177a89976a,5245,74832770,5
024365b53274e78d6b376976f0555f94318927b041a1dc9d793a08bf906869d3f4,8392,918377215,8
0242c1650f320c43f3600ebf3b5fcaf566760fcd421f35b68fd1e39a31b29ef540,3147,331630721,3
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,132174,3590365131,126
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,183575,3836771385,175
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,106998,2825495195,102
036bc853cb9bc0a3964456ad3bfbfbbfa64e9867cf701de1e35f6e809449f566e1,9441,48290000,9
038a12a2022e658d2a81bd2f0bee91a991f76e62bc58fd13f61387f78e622bead3,13637,121000000,13
02584bdaacb0ade3f764aa45753fa388b118ec10f08b684b3c372ac60d97ef781f,9441,59030452,9
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,57695,1161264409,55
02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e,4196,185793196,4
028edb80cb2a4cfa10dc72fc0942ae42575e484480bf53c6373fc4d46240bfec62,82871,51175598,79
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,55597,2257556274,53
03df3f0a2fd6bea5429a596461ce784c922b2981ada1af89cfefcd9ccfb16c16a7,34617,554325800,33
0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,4196,1143366,4
0278b03174171c2d2c817035a6996fae51bee28a9c6f394c2dede7c622763640b5,27274,3150000,26
02540da48be9149f7a1dbc0df2852331759e9084e3f02e7ceac0bbfba9a18cfb68,13637,18392738,13
03fbe1c1baedbc99b2642ae524d9c2a6f12b771a3ab91e0f56ca6efc6f7f7d53b6,7343,324314307,7
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,94410,1967574871,90
03e81689bfd18d0accb28d720ed222209b1a5f2c6825308772beac75b1fe35d491,30421,384080376,29
03dd09855c3634daa5c7de0146f4d54eb395b51ae422bc86ee1132a0d7ed50e720,25176,1150369993,24
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,308406,3136984772,294
03c1a8ccc5c83b37059a3efbb72e633c0897172f2550475b93bdc14b5ca243a0d1,105949,1168151150,101
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,172036,2952896780,164
0297fc579bb3476cf486cc39de0bf8478e4c04f16a8954d57bcc442ac505e5c9ff,32519,316159343,31
028f4e48c204e4cfcf76e58805808aedf173832e17b1cb7eebc3a8a01537e3df38,22029,33817914,21
0294fefc743a1815e47696914cfba77e9802c1f23165ab4842e70b4f67abf1ad17,1049,720000,1
0336305b3215996ace194fbaa55058c1b13fbc1819650a44d5523914c1483475af,2098,16678000,2
02f765f7dc76002a49990ae9cea7d493c13685b071d5743445f79ec8b5dc52329e,13637,54854277,13
03ef9148e4e0f120c55c05ed91f77bb1adf256694391bf81a07f835a6384348dd4,8392,45288991,8
0254ed3d4d239f226ccc7dd03b38da3010117b645f55ae0c49ea0bd431fea0726c,5245,31390000,5
0307eafebbf6583eaf3dce69181018185b193414901c029e98062455e328c76bf3,10490,50615332,10
037137bfc7eb504260f36872a0fcf76d1a87b3dcd6f95ddb1798901b265240397a,22029,225190000,21
0311edbceea21b34be1c33df0fcebeaebc4061ba4212146ac46134c487a44d4450,17833,329393803,17
0372bd00e7c43efd583623d8fa688141b91e00d0ad65b29b630bf7188804da50aa,10490,195976935,10
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,88116,1947352882,84
02b45e6448588de24daf7c773a674ecbcd3cce3bf2cf27428d1ddbf1e6ca034684,6294,533181484,6
03bc56c4c4c9ef2fadee2e77f1917d4618d5dc16ce9b5343e6fe023af6df2dd9bf,12588,295302150,12
039f0ad37eef3e1813ebe825d2d91908914a2c3ec1b2047fda6a9fedce3a6f63dc,154203,3176952687,147
02bef684f01e29b0fb294c29e3498fecdc5382ce98cf50916661ec32ad912c2e4b,4196,9969799,4
03358f5dbf0ec2528905073c654c4f51909b5f8e41e68f6848086477c8b4b85865,7343,10316070,7
02e0af3c70bf42343316513e54683b10c01d906c04a05dfcd9479b90d7beed9129,23078,491606360,22
03b323009613777edc4e8024c6726758396bc026da99545971164a6baad31dfc69,13637,1062795414,13
03b67247c9927de275cff2558674173147f92b3af2c3698cc53baa86e0f0507a9e,4196,16592233,4
02edb5c2cce26b44a691bb845f53f38ad1021efc748f799d0ddf619f82f17a1284,7343,33104416,7
0274f089ac9a100701b3c8c5004e34f9f0c0440850a938088d7b6207c9ca5ff4ce,4196,150130765,4
03673a51181ab41737b0bcf191ea65cc5a925e42b07449ef915a3ea99323a46adb,26225,878725784,25
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,11539,1378391145,11
038c57f828252e14df0a42342d5371d7a03aaba5b9ce2ce5dec3b69c18c39c0394,5245,71800000,5
030d7a2ec0aae5d52efc433df8903ace2137db96833f3b966f795f02562cd879ec,5245,22025762,5
02fb22354383c240f9a04b194d610186cdec1045d961cb7989f254cb7c96498ab5,92312,973086075,88
02c2449d531199f44f823442695e797d9a2ac5da4762ff6608a2b1a1722ba10061,5245,3726000,5
02a04446caa81636d60d63b066f2814cbd3a6b5c258e3172cbdded7a16e2cfff4c,67136,1739674539,64
033878501f9a4ce97dba9a6bba4e540eca46cb129a322eb98ea1749ed18ab67735,41960,1587151974,40
0204514bc5276384e2a63eb34b67878ca9b537e4ec29643ba2fc61936e909c35c8,7343,69279806,7
03ea2c5e15a59b8b98cb96734c2ce9573e6f03ea41981599747e73a491ba4927e4,2098,22000000,2
03d8a7d49531ae67268425a51f8201d275e5f949a5111e0f29166273659eb7c4e2,1049,20977497,1
03e121fa397cb7ec60935c140bfbfa7690c3158ba6df26b8bc636508d8a3735afd,18882,333083136,18
03afa7a8196dbca763ee6f9a34b634a7adc03f154e5d6979fe654db5606b5fb2b1,1049,464736445,1
02f63f49339c8b438c3291ab21e35d1b5642ac2360240068b5ecd3fd5183f2c042,48254,474608529,46
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,91263,2252499879,87
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,60842,1523033418,58
03907e54189de1b769a408649fb594764e7ae66f30a51c8104d32c28fb2a67c4d0,68185,272500000,65
0221a5e214c22c3cce37591838f048932eaaea61b5149d87be6ecd67df5c89aa34,62940,107068203,60
02ff30e83896d453cfc89ff4dd06d23d793b7246f154c210324adc1d42c849ce74,44058,1085608845,42
02473eb084d0410351e343547c68dac1961d1c8e18d0da3c1e4888d113d8f8eab8,46156,4000000,44
027fadd94c2ff42b5b731676e6ac4c5942e456a18675ed4bb05977bedccb4d9cfd,3147,10100000,3
03482e141393708721c093532dfae3e04d1147750a12a4010caa5d6b7294ac9a24,2098,830000,2
03501a74753e0f6ae270a1e4e2ffbbc37f7a796360e650c1121c18e116b22ac106,33568,1508723493,32
03b9fe825a55a1fa652c72b710eaa70e7a356a578dfc709f5f41dd761fcba03562,2098,35020000,2
0256bf97644dd1d839aadd76e2351c1b6bb8173bb9f5ea4affb07075f880e52302,14686,1331458553,14
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,8392,1564677314,8
039dde42317c2048ef09f02554726cf07b35933dee68df0f5e618452efc9698c48,9441,10626003,9
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,108047,2923230283,103
0337a42a4384c331258f7fa53697f27dbc1596a689fe77923d31b8e7a6f5960929,5245,130473294,5
0337694505123a12a8fadd95523dcc235898ad3b80a06e4a63ca26fed68dd0d17c,51401,1411626761,49
02398b614028892474fc95ed64c48791f994975042d0bd7e9592d0ec4128bbace4,18882,169162115,18
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,46156,2493292371,44
022c1f1ec7f9f065056c97f32a0f2275db0bc74583630c6592e7dda2d92df8e03a,7343,26755300,7
025d68c923df3032e3ce43c0271f8ae7fadac0e48ede69cf4805c02650e40e4e0b,9441,50018998,9
030d621149cfde90a324896f7c0517bc92b04e80f075e99613135b676e9984d606,6294,27300000,6
02491fdffd8ea6b8fe1faf28d73d69ea583a1ed8645f51c990f76fa36d8c6bdffc,29372,9760000,28
02c94a8c40c64c511228c0ca4b393ccd0738d75e9229073ceb6328246de32b9a8b,6294,17833291,6
03b1d08e1efc2092bb5a5945d3db29c4f7dcae3c5df59284aabf4f5e760db8a7a1,2098,53514070,2
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,46156,2212006139,44
038c5b2d6a0fe180d1be557d49f7f982190957edf20a4c05a305d7aed17c156ef0,13637,39754981,13
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,63989,1591080525,61
039c3a185dae6276f9e04f9dd3935e5c891653da5d8b897eb177bc71e0712b2ee8,3147,74294670,3
