node,total_fee,capacity,routed_payments
0254bb156ecd0eac318844415a91a377bc6947ea4c9fbe5d248e563c29a1662835,5611,185123882,3
02a0591e848d24246a349fe61c5d7a86bab7c3d9598366675b9c91deb3e31ddf57,1518,50752727,6
02530bf9cd43ebf3d32867708735b9d5c8f96af143f5f08be5bc2b7fe47a3d81c3,21888,1416647337,16
02c655f6d1a332ca83113bba5037f6df92807d792c049219dec3e329ff5b08b7ac,4203,72230978,4
0384df1a8e3c15132e8d4e364d5156dfdc669b56c6a28f614da2cec036d790ed8c,1001,196995,1
03aa169336148f823652a31c6b7673117a11fdf6231168af3a8b6fbc06ac4edf6f,4610,14591855,2
022df3659d511f156e3ee91ef608a095ce3399234d374c7105356a36a904469372,1001,3637508,1
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,5770,983787415,15
02e4eb0ae9b0236473008caabfcf6a836f6d5f4c1a9b639d977d2772005880a37a,2119,18362315,59
030b252eb8bb0f5e79af393d26dd5204f3c525af8b84043c4f5fcd7c9482c15a23,1436,3750000,2
021e868d0bd2148ea4be64cbf2bd10d89fa755f9b5da9cf9c6441ab62131656a27,1001,1850000,1
024a8228d764091fce2ed67e1a7404f83e38ea3c7cb42030a2789e73cf3b341365,3015,339625457,7
031f2669adab71548fad4432277a0d90233e3bc07ac29cfb0b3e01bd3fb26cb9fa,3002,210377691,3
032434517e28f7b51665a525d5e11fa493bd4e30a59883b8156c2be4085f4aaf70,705,263264054,3
02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,1000,11471625,1
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,5234,1246646177,5
03dc8f04a944b498caca1bd666d09184d5a180a50818316ea447508a5940800b40,2002,33973670,2
02459b759a62bc3ebfe98a320da237944cc4f35456384bd8fdefa7d0340c75f46f,1201,295195809,2
03362a667af0c8e2165410a175d8c4a381b00fda687e7f91c08909570c7ececc84,170,4250000,1
0255ff94583166afd90a0fc0a3042b73724feeeb4141d5218b00e96d036ebfa2f1,1001,70612887,1
